VP1	VP2	V1	V9	V13	V10	V3	V5	V4	V12	V11	V2	V6	V14	V7	V15	V8	V16	Taxonomy IDs	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Fasta headers
624720	429240	716900	657800	690830	712320	724790	659350	825120	651560	690760	721090	703700	710320	714270	802170	780220	609930	-1	18	18	18	34	34	34	64.124	0	323.31	24	Q921F4;Q921F4-4	Q921F4;Q921F4-4	Heterogeneous nuclear ribonucleoprotein L-like	Hnrnpll	6271	sp|Q921F4|HNRLL_MOUSE Heterogeneous nuclear ribonucleoprotein L-like OS=Mus musculus OX=10090 GN=Hnrnpll PE=1 SV=3;sp|Q921F4-4|HNRLL_MOUSE Isoform 2 of Heterogeneous nuclear ribonucleoprotein L-like OS=Mus musculus OX=10090 GN=Hnrnpll
1112300	702150	963550	975870	1026300	1066400	1201500	924880	1186500	1086200	1031000	1094800	1117000	1036700	1157100	1235500	1294800	984430	-1	18	18	18	35.1	35.1	35.1	68.09	0	106.93	26	Q921G7	Q921G7	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial	Etfdh	6272	sp|Q921G7|ETFD_MOUSE Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial OS=Mus musculus OX=10090 GN=Etfdh PE=1 SV=1
133580	94522	136940	141780	131350	161710	149350	143620	150920	148970	135250	170950	135170	128320	146820	145170	168690	144480	-1	10	10	10	12.4	12.4	12.4	103.22	0	22.142	11	Q921G8	Q921G8	Gamma-tubulin complex component 2	Tubgcp2	6273	sp|Q921G8|GCP2_MOUSE Gamma-tubulin complex component 2 OS=Mus musculus OX=10090 GN=Tubgcp2 PE=1 SV=2
431520	294030	439290	425880	412320	474310	486410	386460	469710	440970	395960	489570	453910	449570	520190	500940	505880	446870	-1	12	12	12	37.5	37.5	37.5	43.953	0	202.94	17	Q921H8;Q8VCH0	Q921H8	3-ketoacyl-CoA thiolase A, peroxisomal	Acaa1a	6274	sp|Q921H8|THIKA_MOUSE 3-ketoacyl-CoA thiolase A, peroxisomal OS=Mus musculus OX=10090 GN=Acaa1a PE=1 SV=1
47309	31175	37905	51115	49882	50394	52202	39514	50705	42366	45533	55299	52349	49743	49625	49899	46279	46294	-1	5	5	5	26.8	26.8	26.8	25.617	0	25.098	7	Q921H9	Q921H9	Cytochrome c oxidase assembly factor 7	Coa7	6275	sp|Q921H9|COA7_MOUSE Cytochrome c oxidase assembly factor 7 OS=Mus musculus OX=10090 GN=Coa7 PE=1 SV=1
524.700012207031	NaN	432.910003662109	242.339996337891	NaN	397.720001220703	196.279998779297	NaN	NaN	226.710006713867	NaN	292.850006103516	453.589996337891	361.119995117188	220.429992675781	NaN	NaN	272.980010986328	-1	2	1	1	17	7.2	7.2	17.355	0.0097567	1.8957	1	Q921I0	Q921I0	ORM1-like protein 1	Ormdl1	6276	sp|Q921I0|ORML1_MOUSE ORM1-like protein 1 OS=Mus musculus OX=10090 GN=Ormdl1 PE=2 SV=1
1759300	1261100	4177100	1474400	2405300	2047100	2036200	1036800	1624900	1562200	1239300	1555400	1823400	2235000	2182200	2096000	1829100	1878200	-1	41	41	38	61.5	61.5	59.4	76.723	0	228.91	81	Q921I1;CON__Q2HJF0	Q921I1	Serotransferrin	Tf	6277	sp|Q921I1|TRFE_MOUSE Serotransferrin OS=Mus musculus OX=10090 GN=Tf PE=1 SV=1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	1	1	1	3.1	3.1	3.1	64.86	0	7.7886	1	Q921I2	Q921I2	Kelch domain-containing protein 4	Klhdc4	6278	sp|Q921I2|KLDC4_MOUSE Kelch domain-containing protein 4 OS=Mus musculus OX=10090 GN=Klhdc4 PE=2 SV=2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	2	2	2	3.6	3.6	3.6	107.58	0	36.136	0	Q921I6	Q921I6	SH3 domain-binding protein 4	Sh3bp4	6279	sp|Q921I6|SH3B4_MOUSE SH3 domain-binding protein 4 OS=Mus musculus OX=10090 GN=Sh3bp4 PE=1 SV=1
55232	36372	53951	51781	48865	61469	60810	49493	65572	56863	52813	65211	53122	57415	61212	66078	69422	57907	-1	5	5	5	27.8	27.8	27.8	26.249	0	11.72	7	Q921I9	Q921I9	Exosome complex component RRP41	Exosc4	6280	sp|Q921I9|EXOS4_MOUSE Exosome complex component RRP41 OS=Mus musculus OX=10090 GN=Exosc4 PE=1 SV=3
580320	390520	658380	623760	626480	658070	709340	570680	724830	630140	584260	705360	681470	652370	701610	660890	761910	609370	-1	8	8	8	38	38	38	20.451	0	28.243	14	Q921J2	Q921J2	GTP-binding protein Rheb	Rheb	6281	sp|Q921J2|RHEB_MOUSE GTP-binding protein Rheb OS=Mus musculus OX=10090 GN=Rheb PE=1 SV=1
30984	21434	34751	35234	34971	35177	38973	28653	38416	36951	33883	42482	33248	35046	36857	45260	39996	34121	-1	4	3	3	28.2	23.3	23.3	22.238	0	11.322	4	Q921K9;Q921K9-2	Q921K9;Q921K9-2	B-cell CLL/lymphoma 7 protein family member B	Bcl7b	6282	sp|Q921K9|BCL7B_MOUSE B-cell CLL/lymphoma 7 protein family member B OS=Mus musculus OX=10090 GN=Bcl7b PE=1 SV=1;sp|Q921K9-2|BCL7B_MOUSE Isoform 2 of B-cell CLL/lymphoma 7 protein family member B OS=Mus musculus OX=10090 GN=Bcl7b
112090	52021	126960	122510	108580	98926	130490	97302	119440	115010	100020	114130	126060	107180	126800	128470	112280	106900	-1	2	2	2	11.7	11.7	11.7	21.175	0.0032283	2.579	4	Q921L3	Q921L3	Transmembrane and coiled-coil domain-containing protein 1	Tmco1	6283	sp|Q921L3|TMCO1_MOUSE Calcium load-activated calcium channel OS=Mus musculus OX=10090 GN=Tmco1 PE=1 SV=1
81526	49976	80008	72084	72432	82208	88498	76488	85177	83502	80250	89742	82373	79103	81728	100020	98713	82631	-1	7	7	7	13.8	13.8	13.8	82.039	0	60.686	8	Q921L5	Q921L5	Conserved oligomeric Golgi complex subunit 2	Cog2	6284	sp|Q921L5|COG2_MOUSE Conserved oligomeric Golgi complex subunit 2 OS=Mus musculus OX=10090 GN=Cog2 PE=1 SV=2
532530	361640	571580	537190	539430	583630	631060	524580	687460	560280	551790	633530	593130	595440	650210	700230	699290	539540	-1	24	24	24	24	24	24	135.55	0	125.07	33	Q921M3;Q921M3-2	Q921M3;Q921M3-2	Splicing factor 3B subunit 3	Sf3b3	6285	sp|Q921M3|SF3B3_MOUSE Splicing factor 3B subunit 3 OS=Mus musculus OX=10090 GN=Sf3b3 PE=1 SV=1;sp|Q921M3-2|SF3B3_MOUSE Isoform 2 of Splicing factor 3B subunit 3 OS=Mus musculus OX=10090 GN=Sf3b3
154570	105960	179060	165000	166190	182450	183830	151370	190410	171640	159270	186090	172370	180360	179240	175050	211120	167230	-1	11	11	11	16.6	16.6	16.6	110.05	0	86.228	15	Q921M4-2;Q921M4	Q921M4-2;Q921M4	Golgin subfamily A member 2	Golga2	6286	sp|Q921M4-2|GOGA2_MOUSE Isoform 2 of Golgin subfamily A member 2 OS=Mus musculus OX=10090 GN=Golga2;sp|Q921M4|GOGA2_MOUSE Golgin subfamily A member 2 OS=Mus musculus OX=10090 GN=Golga2 PE=1 SV=3
1852700	1293900	2025300	2149100	2010900	2195600	2186300	1818200	2150700	1884100	1743500	2337300	2067600	2203000	1727100	1759700	2044500	1745500	-1	14	14	12	54.9	54.9	48.1	36.776	0	209.69	29	Q921M7	Q921M7	Protein FAM49B	Fam49b	6287	sp|Q921M7|CYRIB_MOUSE CYFIP-related Rac1 interactor B OS=Mus musculus OX=10090 GN=Cyrib PE=1 SV=1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	1	1	1	9.9	9.9	9.9	32.023	0	6.3179	0	Q921N6-2;Q921N6	Q921N6-2;Q921N6	Probable ATP-dependent RNA helicase DDX27	Ddx27	6288	sp|Q921N6-2|DDX27_MOUSE Isoform 2 of Probable ATP-dependent RNA helicase DDX27 OS=Mus musculus OX=10090 GN=Ddx27;sp|Q921N6|DDX27_MOUSE Probable ATP-dependent RNA helicase DDX27 OS=Mus musculus OX=10090 GN=Ddx27 PE=1 SV=3
21402	15053	21463	22244	19583	20383	25783	23479	23632	18882	21872	25679	17026	22984	19685	26962	28206	18410	-1	1	1	1	4.3	4.3	4.3	28.274	0.00054615	3.6753	1	Q921N7	Q921N7	Transmembrane protein 70, mitochondrial	Tmem70	6289	sp|Q921N7|TMM70_MOUSE Transmembrane protein 70, mitochondrial OS=Mus musculus OX=10090 GN=Tmem70 PE=2 SV=2
4809.60009765625	3487.30004882813	5023.7998046875	5339.7001953125	5110.89990234375	7646.7998046875	5428.2001953125	4300.2001953125	6747.10009765625	5593.2001953125	5334.39990234375	6421.2001953125	8680.7001953125	5291.60009765625	7273.60009765625	5302.7001953125	8098.2001953125	6307.7001953125	-1	2	2	2	14.5	14.5	14.5	19.312	0.00014543	5.4566	2	Q921P9	Q921P9	Transcription elongation factor A protein-like 1	Tceal1	6290	sp|Q921P9|TCAL1_MOUSE Transcription elongation factor A protein-like 1 OS=Mus musculus OX=10090 GN=Tceal1 PE=2 SV=1
24696	19652	25242	34478	28953	33364	36239	27203	38331	35588	28732	33445	22183	31775	36687	32213	38458	26707	-1	3	3	3	5.7	5.7	5.7	51.444	0.0002849	4.87	3	Q921Q3-2;Q921Q3	Q921Q3-2;Q921Q3	Chitobiosyldiphosphodolichol beta-mannosyltransferase	Alg1	6291	sp|Q921Q3-2|ALG1_MOUSE Isoform 2 of Chitobiosyldiphosphodolichol beta-mannosyltransferase OS=Mus musculus OX=10090 GN=Alg1;sp|Q921Q3|ALG1_MOUSE Chitobiosyldiphosphodolichol beta-mannosyltransferase OS=Mus musculus OX=10090 GN=Alg1 PE=1 SV=3
71014	49709	94031	83204	86090	100310	98087	90592	107740	65736	79493	106980	85308	95185	92172	44835	109690	73900	-1	10	10	10	14.9	14.9	14.9	83.013	0	323.31	11	Q921Q7	Q921Q7	Ras and Rab interactor 1	Rin1	6292	sp|Q921Q7|RIN1_MOUSE Ras and Rab interactor 1 OS=Mus musculus OX=10090 GN=Rin1 PE=1 SV=1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	1	1	1	3.3	3.3	3.3	78.918	0	31.078	0	Q921R4	Q921R4	DnaJ homolog subfamily C member 14	Dnajc14	6293	sp|Q921R4|DJC14_MOUSE DnaJ homolog subfamily C member 14 OS=Mus musculus OX=10090 GN=Dnajc14 PE=2 SV=2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	2	2	2	4.6	4.6	4.6	50.115	0.00028458	4.8108	0	Q921R7	Q921R7	Probable UDP-sugar transporter protein SLC35A5	Slc35a5	6294	sp|Q921R7|S35A5_MOUSE Probable UDP-sugar transporter protein SLC35A5 OS=Mus musculus OX=10090 GN=Slc35a5 PE=1 SV=3
168680	111700	180130	184900	179770	191730	206590	169890	200310	176810	173140	214100	190260	189860	197160	179670	221240	177460	-1	15	15	15	35.7	35.7	35.7	48.34	0	56.27	16	Q921S7	Q921S7	39S ribosomal protein L37, mitochondrial	Mrpl37	6295	sp|Q921S7|RM37_MOUSE 39S ribosomal protein L37, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl37 PE=1 SV=1
57185	43650	59958	57469	51482	59350	63144	54879	62800	62520	56507	57976	54909	59038	63545	81265	64297	56462	-1	13	13	12	33.9	33.9	32.1	64.844	0	97.716	10	Q921T2-2;Q921T2;Q921T2-3	Q921T2-2;Q921T2;Q921T2-3	Torsin-1A-interacting protein 1	Tor1aip1	6296	sp|Q921T2-2|TOIP1_MOUSE Isoform 2 of Torsin-1A-interacting protein 1 OS=Mus musculus OX=10090 GN=Tor1aip1;sp|Q921T2|TOIP1_MOUSE Torsin-1A-interacting protein 1 OS=Mus musculus OX=10090 GN=Tor1aip1 PE=1 SV=3;sp|Q921T2-3|TOIP1_MOUSE Isoform 3 of Torsin-1A-in
9547.900390625	7792.2001953125	7832.2001953125	12492	9843.599609375	18615	11868	6695.2001953125	15306	11301	12799	13632	11439	9693.599609375	18210	15261	15054	14789	-1	3	3	3	5.3	5.3	5.3	100.13	0.00014721	5.9389	5	Q921U8-2;Q921U8;Q921U8-4;Q921U8-3	Q921U8-2;Q921U8	Smoothelin	Smtn	6297	sp|Q921U8-2|SMTN_MOUSE Isoform L2 of Smoothelin OS=Mus musculus OX=10090 GN=Smtn;sp|Q921U8|SMTN_MOUSE Smoothelin OS=Mus musculus OX=10090 GN=Smtn PE=1 SV=2
20377	15494	24501	22490	23897	25319	26569	21579	26720	22306	21971	26706	22503	25618	25717	20813	28601	25378	-1	3	3	3	13.3	13.3	13.3	21.607	0	15.8	7	Q921W0	Q921W0	Charged multivesicular body protein 1a	Chmp1a	6298	sp|Q921W0|CHM1A_MOUSE Charged multivesicular body protein 1a OS=Mus musculus OX=10090 GN=Chmp1a PE=1 SV=1
215620	146480	222270	234060	216470	264730	221020	196680	232260	257320	236180	256910	211370	236890	208650	240730	263430	229810	-1	7	7	7	19.5	19.5	19.5	38.725	0	19.311	8	Q921W4;Q921W4-2	Q921W4;Q921W4-2	Quinone oxidoreductase-like protein 1	Cryzl1	6299	sp|Q921W4|QORL1_MOUSE Quinone oxidoreductase-like protein 1 OS=Mus musculus OX=10090 GN=Cryzl1 PE=1 SV=1;sp|Q921W4-2|QORL1_MOUSE Isoform 2 of Quinone oxidoreductase-like protein 1 OS=Mus musculus OX=10090 GN=Cryzl1
810.599975585938	819.630004882813	579.359985351563	1694.69995117188	1305.59997558594	2938.80004882813	1851	1026	1645.09997558594	3367.89990234375	1615.19995117188	2362.69995117188	1104.5	2191.80004882813	1043.59997558594	2245.39990234375	1966.40002441406	1401.19995117188	-1	1	1	1	2.5	2.5	2.5	59.266	0.0065376	2.1665	1	Q921X9	Q921X9	Protein disulfide-isomerase A5	Pdia5	6300	sp|Q921X9|PDIA5_MOUSE Protein disulfide-isomerase A5 OS=Mus musculus OX=10090 GN=Pdia5 PE=1 SV=1
5312.7998046875	2981.10009765625	5539.39990234375	5885.39990234375	4876.7001953125	5054.7001953125	6162.89990234375	4155.10009765625	6323.5	4469.2001953125	4642.10009765625	5439.7001953125	4326.2998046875	6067.10009765625	6138.39990234375	6274.5	5970.7998046875	4727.7001953125	-1	3	3	3	7.3	7.3	7.3	49.679	0	9.0152	1	Q921Y4	Q921Y4	Molybdate-anion transporter	Mfsd5	6301	sp|Q921Y4|MFSD5_MOUSE Molybdate-anion transporter OS=Mus musculus OX=10090 GN=Mfsd5 PE=2 SV=1
21650	18208	35407	29316	29151	35897	36895	23570	33202	32653	32536	34919	32483	30724	36125	38450	37537	35406	-1	1	1	1	5.1	5.1	5.1	22.96	0.0002782	4.1108	1	Q921Z5	Q921Z5	Tumor necrosis factor alpha-induced protein 8	Tnfaip8	6302	sp|Q921Z5|TFIP8_MOUSE Tumor necrosis factor alpha-induced protein 8 OS=Mus musculus OX=10090 GN=Tnfaip8 PE=1 SV=1
229190	170590	204620	212110	217880	238500	242280	193480	242760	260320	197890	217830	240930	224350	278310	368230	269580	250180	-1	8	8	8	31.6	31.6	31.6	35.294	0	69.98	9	Q922B1	Q922B1	O-acetyl-ADP-ribose deacetylase MACROD1	Macrod1	6303	sp|Q922B1|MACD1_MOUSE ADP-ribose glycohydrolase MACROD1 OS=Mus musculus OX=10090 GN=Macrod1 PE=1 SV=2
858540	520560	947110	832750	883710	927460	1018700	803910	955210	826980	742050	935620	925910	877990	998550	1006100	989260	829210	-1	23	23	23	54.3	54.3	54.3	57.147	0	139.45	42	Q922B2	Q922B2	Aspartate--tRNA ligase, cytoplasmic	Dars	6304	sp|Q922B2|SYDC_MOUSE Aspartate--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Dars1 PE=1 SV=2
8446.7998046875	7174.7998046875	11033	12169	11470	10808	13544	11123	12374	12229	11393	13597	11311	11595	12259	12617	14056	10629	-1	2	2	2	5.7	5.7	5.7	66.487	0	26.486	1	Q922B6	Q922B6	E3 ubiquitin-protein ligase TRAF7	Traf7	6305	sp|Q922B6|TRAF7_MOUSE E3 ubiquitin-protein ligase TRAF7 OS=Mus musculus OX=10090 GN=Traf7 PE=1 SV=1
2296.19995117188	1158.59997558594	2181.19995117188	1744.19995117188	1783.69995117188	2284.89990234375	2415.80004882813	2292.19995117188	2020.59997558594	2109.5	2038.09997558594	2828	1565.5	2621	2230.39990234375	3389	2464.5	1782.30004882813	-1	7	7	7	10.5	10.5	10.5	136.95	0	111.94	2	Q922B9;Q922B9-3	Q922B9;Q922B9-3	Sperm-specific antigen 2 homolog	Ssfa2	6306	sp|Q922B9|ITPI2_MOUSE Protein ITPRID2 OS=Mus musculus OX=10090 GN=Itprid2 PE=1 SV=3;sp|Q922B9-3|ITPI2_MOUSE Isoform 3 of Protein ITPRID2 OS=Mus musculus OX=10090 GN=Itprid2
207410	151740	254200	231090	249400	229330	283740	214940	274040	248010	241330	260180	246190	243860	259300	233360	289080	232690	-1	21	21	21	31.8	31.8	31.8	92.616	0	323.31	25	Q922D4-2;Q922D4;Q922D4-3;Q922D4-4	Q922D4-2;Q922D4	Serine/threonine-protein phosphatase 6 regulatory subunit 3	Ppp6r3	6307	sp|Q922D4-2|PP6R3_MOUSE Isoform 2 of Serine/threonine-protein phosphatase 6 regulatory subunit 3 OS=Mus musculus OX=10090 GN=Ppp6r3;sp|Q922D4|PP6R3_MOUSE Serine/threonine-protein phosphatase 6 regulatory subunit 3 OS=Mus musculus OX=10090 GN=Ppp6r3 PE=1 SV
2373300	1498500	2389000	2108600	2105100	2503300	2497400	1986200	2515900	2341000	2062700	2507800	2239100	2382300	2654200	3090800	2772600	2347100	-1	34	34	34	44.8	44.8	44.8	101.2	0	245.62	50	Q922D8	Q922D8	C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed	Mthfd1	6308	sp|Q922D8|C1TC_MOUSE C-1-tetrahydrofolate synthase, cytoplasmic OS=Mus musculus OX=10090 GN=Mthfd1 PE=1 SV=4
339910	228030	334910	353050	354630	374030	375010	321070	381250	345260	315320	389640	351670	363970	387830	421690	402220	372110	-1	14	14	14	32.4	32.4	32.4	45.234	0	69.725	24	Q922E4	Q922E4	Ethanolamine-phosphate cytidylyltransferase	Pcyt2	6309	sp|Q922E4|PCY2_MOUSE Ethanolamine-phosphate cytidylyltransferase OS=Mus musculus OX=10090 GN=Pcyt2 PE=1 SV=1
47349	26435	32820	40661	40639	47328	40856	39794	50481	44604	38144	50745	39802	39938	43678	48777	50260	41926	-1	3	3	3	5.1	5.1	5.1	78.947	0.00014762	6.0464	4	Q922E6	Q922E6	FAST kinase domain-containing protein 2	Fastkd2	6310	sp|Q922E6|FAKD2_MOUSE FAST kinase domain-containing protein 2, mitochondrial OS=Mus musculus OX=10090 GN=Fastkd2 PE=2 SV=2
5998.89990234375	4251.2998046875	7908.89990234375	7289.2001953125	5731.7001953125	10382	9052.7998046875	5638.10009765625	9890.7998046875	9351.7001953125	10229	9256	6808.7001953125	8178.10009765625	18157	7261.2001953125	11956	8056.39990234375	-1	17	3	3	38.7	9.6	9.6	50.09	0	31.271	9	Q922F4	Q922F4	Tubulin beta-6 chain	Tubb6	6311	sp|Q922F4|TBB6_MOUSE Tubulin beta-6 chain OS=Mus musculus OX=10090 GN=Tubb6 PE=1 SV=1
15919	14800	21932	20363	21298	23777	23608	17628	23500	20768	21346	27722	19662	20500	22434	27572	22031	22108	-1	4	4	3	14.8	14.8	10.6	34.169	0	10.978	5	Q922G0	Q922G0	Solute carrier family 25 member 36	Slc25a36	6312	sp|Q922G0|S2536_MOUSE Solute carrier family 25 member 36 OS=Mus musculus OX=10090 GN=Slc25a36 PE=2 SV=1
NaN	NaN	NaN	479.049987792969	710.900024414063	362.910003662109	520.52001953125	NaN	245.160003662109	NaN	280.799987792969	371.160003662109	334.869995117188	492.700012207031	631.890014648438	284.440002441406	319.510009765625	NaN	-1	2	2	2	6.5	6.5	6.5	31.915	0	10.748	1	Q922G2-2;Q922G2	Q922G2-2;Q922G2	Protein FAM76A	Fam76a	6313	sp|Q922G2-2|FA76A_MOUSE Isoform 2 of Protein FAM76A OS=Mus musculus OX=10090 GN=Fam76a;sp|Q922G2|FA76A_MOUSE Protein FAM76A OS=Mus musculus OX=10090 GN=Fam76a PE=2 SV=1
51460	38428	55086	54869	55993	60738	61786	53091	62697	54855	54957	66383	67210	60725	64664	69934	72306	61743	-1	7	7	7	16.5	16.5	16.5	59.47	0	177.36	7	Q922H1-2;Q922H1	Q922H1-2;Q922H1	Protein arginine N-methyltransferase 3	Prmt3	6314	sp|Q922H1-2|ANM3_MOUSE Isoform 2 of Protein arginine N-methyltransferase 3 OS=Mus musculus OX=10090 GN=Prmt3;sp|Q922H1|ANM3_MOUSE Protein arginine N-methyltransferase 3 OS=Mus musculus OX=10090 GN=Prmt3 PE=1 SV=2
128170	70305	110490	115940	109390	105920	129840	116490	126870	105560	107470	137220	107040	113020	110200	126190	141450	129440	-1	8	8	8	25.3	25.3	25.3	47.922	0	38.162	12	Q922H2	Q922H2	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial	Pdk3	6315	sp|Q922H2|PDK3_MOUSE [Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial OS=Mus musculus OX=10090 GN=Pdk3 PE=1 SV=1
107030	63933	110970	113950	104700	101950	118450	105230	122760	109450	108100	135050	109540	102740	123320	116820	120960	115240	-1	6	6	6	19.5	19.5	19.5	46.244	0	26.409	8	Q922H4	Q922H4	Mannose-1-phosphate guanyltransferase alpha	Gmppa	6316	sp|Q922H4|GMPPA_MOUSE Mannose-1-phosphate guanyltransferase alpha OS=Mus musculus OX=10090 GN=Gmppa PE=1 SV=1
6553.39990234375	5271.7001953125	7952.10009765625	6613.2001953125	7232.39990234375	9005.7001953125	8530	7146.89990234375	8052	9326	6927.39990234375	8783.099609375	7753.2998046875	8666.2001953125	6480.60009765625	7669.7998046875	7661.39990234375	8447.7001953125	-1	2	2	2	8.4	8.4	8.4	34.894	0.00014539	5.4503	2	Q922H9-2;Q922H9	Q922H9-2;Q922H9	Zinc finger protein 330	Znf330	6317	sp|Q922H9-2|ZN330_MOUSE Isoform 2 of Zinc finger protein 330 OS=Mus musculus OX=10090 GN=Znf330;sp|Q922H9|ZN330_MOUSE Zinc finger protein 330 OS=Mus musculus OX=10090 GN=Znf330 PE=1 SV=1
1181400	880210	1487200	1401600	1458600	1478500	1667300	1346500	1669700	1395700	1343400	1525700	1502200	1433500	1575600	1318300	1607500	1361100	-1	54	54	49	41.1	41.1	38.2	155.81	0	323.31	63	Q922J3;Q922J3-2	Q922J3;Q922J3-2	CAP-Gly domain-containing linker protein 1	Clip1	6318	sp|Q922J3|CLIP1_MOUSE CAP-Gly domain-containing linker protein 1 OS=Mus musculus OX=10090 GN=Clip1 PE=1 SV=1;sp|Q922J3-2|CLIP1_MOUSE Isoform 2 of CAP-Gly domain-containing linker protein 1 OS=Mus musculus OX=10090 GN=Clip1
426010	312610	423070	499330	485510	394630	515120	432640	459430	498950	340950	468530	435170	523000	504820	561280	490680	452470	-1	6	6	6	26.7	26.7	26.7	24.181	0	28.339	10	Q922J6	Q922J6	Tetraspanin-2	Tspan2	6319	sp|Q922J6|TSN2_MOUSE Tetraspanin-2 OS=Mus musculus OX=10090 GN=Tspan2 PE=1 SV=1
19309	10553	18935	20448	16939	18855	21185	19293	19923	17574	19548	21453	22163	17737	19146	19196	22099	17718	-1	2	2	2	10.4	10.4	10.4	29.508	0.00028555	4.9268	3	Q922J9-2;Q922J9-3;Q922J9;Q922J9-4	Q922J9-2;Q922J9-3;Q922J9;Q922J9-4	Fatty acyl-CoA reductase 1	Far1	6320	sp|Q922J9-2|FACR1_MOUSE Isoform 2 of Fatty acyl-CoA reductase 1 OS=Mus musculus OX=10090 GN=Far1;sp|Q922J9-3|FACR1_MOUSE Isoform 3 of Fatty acyl-CoA reductase 1 OS=Mus musculus OX=10090 GN=Far1;sp|Q922J9|FACR1_MOUSE Fatty acyl-CoA reductase 1 OS=Mus muscul
9069.2001953125	6204	11648	11316	11927	14201	11507	11464	13936	12415	11413	12582	11490	10883	12869	8485.2998046875	12881	10608	-1	4	4	4	8.7	8.7	8.7	86.751	0	124.53	3	Q922K7	Q922K7	Probable 28S rRNA (cytosine-C(5))-methyltransferase	Nop2	6321	sp|Q922K7|NOP2_MOUSE Probable 28S rRNA (cytosine-C(5))-methyltransferase OS=Mus musculus OX=10090 GN=Nop2 PE=1 SV=1
15857	8900.2998046875	12287	14551	13832	15843	18705	12177	17248	16900	17030	19027	16462	13357	17615	17929	21080	19032	-1	2	2	2	3.6	3.6	3.6	66.275	0	9.2394	3	Q922L6	Q922L6	Negative elongation factor D	Nelfcd	6322	sp|Q922L6|NELFD_MOUSE Negative elongation factor D OS=Mus musculus OX=10090 GN=Nelfcd PE=1 SV=2
58776	40951	58907	59461	53179	68731	70774	56083	69579	59452	57623	68940	60555	54300	71142	78051	79089	64344	-1	6	6	6	30.2	30.2	30.2	26.03	0	28.323	5	Q922M7	Q922M7	Ashwin		6323	sp|Q922M7|ASHWN_MOUSE Ashwin OS=Mus musculus OX=10090 PE=1 SV=1
94750	78529	140280	126270	129690	124990	148040	124820	133580	118770	110870	154100	129520	135380	131060	104320	138130	130640	-1	10	10	10	18.2	18.2	18.2	110.24	0	152.11	8	Q922P8	Q922P8	Transmembrane protein 132A	Tmem132a	6324	sp|Q922P8|T132A_MOUSE Transmembrane protein 132A OS=Mus musculus OX=10090 GN=Tmem132a PE=1 SV=2
151470	111680	182620	165550	162990	176170	182180	146580	206970	160860	179810	200650	181540	187810	201810	261960	218830	161780	-1	6	6	6	14.3	14.3	14.3	59.715	0	49.058	9	Q922P9	Q922P9	Putative oxidoreductase GLYR1	Glyr1	6325	sp|Q922P9|GLYR1_MOUSE Putative oxidoreductase GLYR1 OS=Mus musculus OX=10090 GN=Glyr1 PE=1 SV=1
900950	638600	974360	923910	909190	971290	986450	813480	1048300	871390	786230	1020600	1033000	959000	902070	875030	1173300	892820	-1	16	16	16	36.1	36.1	36.1	38.194	0	91.324	31	Q922Q1;Q9CW42	Q922Q1	Mitochondrial amidoxime reducing component 2	Marc2	6326	sp|Q922Q1|MARC2_MOUSE Mitochondrial amidoxime reducing component 2 OS=Mus musculus OX=10090 GN=Mtarc2 PE=1 SV=1
301850	193470	302530	277230	287820	305310	307490	269130	306680	274080	267680	309870	305860	312630	304040	324430	331950	282450	-1	9	9	6	35.3	35.3	24.7	33.659	0	35.362	15	Q922Q4	Q922Q4	Pyrroline-5-carboxylate reductase 2	Pycr2	6327	sp|Q922Q4|P5CR2_MOUSE Pyrroline-5-carboxylate reductase 2 OS=Mus musculus OX=10090 GN=Pycr2 PE=1 SV=1
